title,info,file,expires,tags,usage,country
"Clipman 687,5 WG Fungicide","Clipman 687,5 WG Fungicide","IL_Clipman_687,5_WG_bilingual_pkg_bdg_he_pms.eps",Never,ISRAEL; Hebrew; FUNGICIDE,"Black, PMS 322 C Blue, PMS 3262 C Blue, PMS 285 C Blue",
Classico 27 WG Herbicide,Classico 27 WG Herbicide,IL_Classico_27_WG_bilingual_pkg_txt_he_pms.eps,Never,ISRAEL; Hebrew; HERBICIDE,"Black, PMS 361 C Green, PMS 285 C Blue",
Classico 27 WG Herbicide,Classico 27 WG Herbicide,IL_Classico_27_WG_bilingual_pkg_bdg_he_pms.eps,Never,ISRAEL; Hebrew; HERBICIDE,"Black, PMS 361 C Green, PMS 376 C Green, PMS 285 C Blue",
Bar 720 SL Herbicide,Bar 720 SL Herbicide,IL_Bar_720_SL_bilingual_pkg_txt_he_pms.eps,Never,ISRAEL; Hebrew; HERBICIDE,"Black, PMS 361 C Green, PMS 285 C Blue",
Bar 720 SL Herbicide,Bar 720 SL Herbicide,IL_Bar_720_SL_bilingual_pkg_bdg_he_pms.eps,Never,ISRAEL; Hebrew; HERBICIDE,"Black, PMS 361 C Green, PMS 376 C Green, PMS 285 C Blue",
Armada 360 SC Insecticide,Armada 360 SC Insecticide,IL_Armada_360_SC_bilingual_pkg_txt_he_pms.eps,Never,ISRAEL; Hebrew; INSECTICIDE,"Black, PMS 201 C Red, PMS 285 C Blue",
Armada 360 SC Insecticide,Armada 360 SC Insecticide,IL_Armada_360_SC_bilingual_pkg_bdg_he_pms.eps,Never,ISRAEL; Hebrew; INSECTICIDE,"Black, PMS 201 C Red, PMS 7418 C Red, PMS 285 C Blue",
Acanto Plus 280 SC Fungicide,Acanto Plus 280 SC Fungicide,IL_Acanto_Plus_280_SC_bilingual_pkg_txt_he_pms.eps,Never,ISRAEL; Hebrew; FUNGICIDE,"Black, PMS 322 C Blue, PMS 285 C Blue",
Acanto Plus 280 SC Fungicide,Acanto Plus 280 SC Fungicide,IL_Acanto_Plus_280_SC_bilingual_pkg_bdg_he_pms.eps,Never,ISRAEL; Hebrew; FUNGICIDE,"Black, PMS 322 C Blue, PMS 3262 C Blue, PMS 285 C Blue",
Abir 250 SC Fungicide,Abir 250 SC Fungicide,IL_Abir_250_SC_bilingual_pkg_txt_he_pms.eps,Never,ISRAEL; Hebrew; FUNGICIDE,"Black, PMS 322 C Blue, PMS 285 C Blue",
Abir 250 SC Fungicide,Abir 250 SC Fungicide,IL_Abir_250_SC_bilingual_pkg_bdg_he_pms.eps,Never,ISRAEL; Hebrew; FUNGICIDE,"Black, PMS 322 C Blue, PMS 3262 C Blue, PMS 285 C Blue",
Systhane 24 EC Fungicide,SYSTHANE 24 EC,YE_SYSTHANE_24_EC_pkg_txt_en_pms.eps,Never,Systhane 24 EC Fungicide; English; YEMEN,"Black, PMS 513 C Purple, PMS 285 C Blue",
Systhane 24 EC Fungicide,SYSTHANE 24 EC,YE_SYSTHANE_24_EC_pkg_bdg_en_pms.eps,Never,Systhane 24 EC Fungicide; English; YEMEN,"Black, PMS 513 C Purple, PMS 514 C Purple, PMS 285 C Blue",
Karathanestar Fungicide,KARATHANESTAR,YE_KARATHANESTAR_35_EC_pkg_txt_en_pms.eps,Never,Karathanestar Fungicide; KARATHANESTAR™; 35 % EC; English; YEMEN,"Black, PMS 513 C Purple, PMS 285 C Blue",
Karathanestar Fungicide,KARATHANESTAR,YE_KARATHANESTAR_35_EC_pkg_bdg_en_pms.eps,Never,Karathanestar Fungicide; KARATHANESTAR™; 35 % EC; English; YEMEN,"Black, PMS 513 C Purple, PMS 514 C Purple, PMS 285 C Blue",
Vydate 10 G Nematicide,VYDATE 10 G,SA_Vydate_24_SC_pkg_txt_en_pms.eps,Never,Vydate 10 G Nematicide; English; SAUDI ARABIA,"Black, PMS 731 C Brown, PMS 285 C Blue",
Vydate 10 G Nematicide,VYDATE 10 G,SA_Vydate_24_SC_pkg_bdg_en_pms.eps,Never,Vydate 10 G Nematicide; English; SAUDI ARABIA,"Black, PMS 731 C Brown, PMS 4645 C Brown, PMS 285 C Blue",
Vydate 10 G Nematicide,VYDATE 10 G,SA_Vydate_10_G_pkg_txt_en_pms.eps,Never,Vydate 10 G Nematicide; English; SAUDI ARABIA,"Black, PMS 731 C Brown, PMS 285 C Blue",
Vydate 10 G Nematicide,VYDATE 10 G,SA_Vydate_10_G_pkg_bdg_en_pms.eps,Never,Vydate 10 G Nematicide; English; SAUDI ARABIA,"Black, PMS 731 C Brown, PMS 4645 C Brown, PMS 285 C Blue",
Uphold Insecticide,UPHOLD,SA_Uphold_36_SC_pkg_txt_en_pms.eps,Never,Uphold Insecticide; English; SAUDI ARABIA,"Black, PMS 158 C Orange, PMS 285 C Blue",
Uphold Insecticide,UPHOLD,SA_Uphold_36_SC_pkg_bdg_en_pms.eps,Never,Uphold Insecticide; English; SAUDI ARABIA,"Black, PMS 158 C Orange, PMS 1495 C Orange, PMS 285 C Blue",
Tracer 48SC Insecticide,TRACER 48SC,SA_Tracer_48_SC_pkg_txt_en_pms.eps,Never,Tracer 48SC Insecticide; English; SAUDI ARABIA,"Black, PMS 158 C Orange, PMS 285 C Blue",
Tracer 48SC Insecticide,TRACER 48SC,SA_Tracer_48_SC_pkg_bdg_en_pms.eps,Never,Tracer 48SC Insecticide; English; SAUDI ARABIA,"Black, PMS 158 C Orange, PMS 1495 C Orange, PMS 285 C Blue",
Talendo Fungicide,TALENDO,SA_TALENDO_20_EC_pkg_txt_en_pms.eps,Never,Talendo Fungicide; English; SAUDI ARABIA,"Black, PMS 513 C Purple, PMS 285 C Blue",
Talendo Fungicide,TALENDO,SA_TALENDO_20_EC_pkg_bdg_en_pms.eps,Never,Talendo Fungicide; English; SAUDI ARABIA,"Black, PMS 513 C Purple, PMS 514 C Purple, PMS 285 C Blue",
Systhane 24 EC Fungicide,SYSTHANE 24 E,SA_SYSTHANE_24_EC_pkg_txt_en_pms.eps,Never,Systhane 24 EC Fungicide; English; SAUDI ARABIA,"Black, PMS 513 C Purple, PMS 285 C Blue",
Systhane 24 EC Fungicide,SYSTHANE 24 E,SA_SYSTHANE_24_EC_pkg_bdg_en_pms.eps,Never,Systhane 24 EC Fungicide; English; SAUDI ARABIA,"Black, PMS 513 C Purple, PMS 514 C Purple, PMS 285 C Blue",
Systhane 24 EC Fungicide,Systhane 24 EC Fungicide,SA_SYSTHANE_24_EC_pkg_bdg_ar_pms.eps,Never,Systhane 24 EC Fungicide; SYSTHANE ™; 24 % EC; arabic; SAUDI ARABIA,"Black, PMS 513 C Purple, PMS 514 C Purple, PMS 285 C Blue",
Success Insecticide,SUCCESS,SA_SUCCESS_0.024_CB_pkg_txt_en_pms.eps,Never,Success Insecticide; English; SAUDI ARABIA,"Black, PMS 158 C Orange, PMS 285 C Blue",
Success Insecticide,SUCCESS,SA_SUCCESS_0.024_CB_pkg_bdg_en_pms.eps,Never,Success Insecticide; English; SAUDI ARABIA,"Black, PMS 158 C Orange, PMS 1495 C Orange, PMS 285 C Blue",
Runner Insetcicde,RUNNER,SA_RUNNER_24SC_pkg_txt_en_pms.eps,Never,Runner Insetcicde; RUNNER; 24 % SC; English; SAUDI ARABIA,"Black, PMS 158 C Orange, PMS 285 C Blue",
Runner Insetcicde,RUNNER,SA_RUNNER_24SC_pkg_bdg_en_pms.eps,Never,Runner Insetcicde; RUNNER; 24 % SC; English; SAUDI ARABIA,"Black, PMS 158 C Orange, PMS 1495 C Orange, PMS 285 C Blue",
Radiant 120 SC Insecticide,Radiant 120 SC Insecticide,SA_Radiant_12_SC_pkg_txt_en_pms.eps,Never,Radiant 120 SC Insecticide; English; SAUDI ARABIA,"Black, PMS 158 C Orange, PMS 285 C Blue",
Radiant 120 SC Insecticide,Radiant 120 SC Insecticide,SA_Radiant_12_SC_pkg_bdg_en_pms.eps,Never,Radiant 120 SC Insecticide; English; SAUDI ARABIA,"Black, PMS 158 C Orange, PMS 1495 C Orange, PMS 285 C Blue",
Lannate 25 WP Insecticide,Lannate 25 WP Insecticide,SA_LANNATE_25_WP_pkg_txt_en_pms.eps,Never,Lannate 25 WP Insecticide; LANNATE ®; 25 % WP; English; SAUDI ARABIA,"Black, PMS 158 C Orange, PMS 285 C Blue",
Lannate 25 WP Insecticide,Lannate 25 WP Insecticide,SA_LANNATE_25_WP_pkg_bdg_en_pms.eps,Never,Lannate 25 WP Insecticide; LANNATE ®; 25 % WP; English; SAUDI ARABIA,"Black, PMS 158 C Orange, PMS 1495 C Orange, PMS 285 C Blue",
Equation Pro Fungicide,Equation Pro Fungicide,SA_EQUATION_PRO_52.5_WG_pkg_txt_en_pms.eps,Never,Equation Pro Fungicide; EQUATION PRO®; English; SAUDI ARABIA,"Black, PMS 513 C Purple, PMS 285 C Blue",
Equation Pro Fungicide,Equation Pro Fungicide,SA_EQUATION_PRO_52.5_WG_pkg_bdg_en_pms.eps,Never,Equation Pro Fungicide; EQUATION PRO®; English; SAUDI ARABIA,"Black, PMS 513 C Purple, PMS 514 C Purple, PMS 285 C Blue",
Closer 240 SC Insecticide,Closer 240 SC Insecticide,SA_CLOSER_24_SC_pkg_txt_ar_pms.eps,Never,Closer 240 SC Insecticide; CLOSER™; 240 SC; arabic; SAUDI ARABIA,"Black, PMS 158 C Orange, PMS 285 C Blue",
Closer 240 SC Insecticide,Closer 240 SC Insecticide,SA_CLOSER_24_SC_pkg_bdg_ar_pms.eps,Never,Closer 240 SC Insecticide; CLOSER™; 240 SC; arabic; SAUDI ARABIA,"Black, PMS 158 C Orange, PMS 1495 C Orange, PMS 285 C Blue",
Closer 240 SC Insecticide,Closer 240 SC Insecticide,SA_CLOSER_24_SC_isoclast_active_pkg_txt_en_pms.eps,Never,Closer 240 SC Insecticide; Isoclast™ active; English; SAUDI ARABIA,"Black, PMS 158 C Orange, PMS 285 C Blue",
Closer 240 SC Insecticide,Closer 240 SC Insecticide,SA_CLOSER_24_SC_isoclast_active_pkg_bdg_en_pms.eps,Never,Closer 240 SC Insecticide; Isoclast™ active; English; SAUDI ARABIA,"Black, PMS 158 C Orange, PMS 1495 C Orange, PMS 285 C Blue",
Broadstrike Herbicide,Broadstrike Herbicide,SA_BROADSTRIKE_pkg_txt_en_pms.eps,Never,Broadstrike Herbicide; English; SAUDI ARABIA,"Black, PMS 361 C Green, PMS 285 C Blue",
Broadstrike Herbicide,Broadstrike Herbicide,SA_BROADSTRIKE_pkg_bdg_en_pms.eps,Never,Broadstrike Herbicide; English; SAUDI ARABIA,"Black, PMS 361 C Green, PMS 376 C Green, PMS 285 C Blue",
Tracer 48 SC Insecticide,Tracer 48 SC Insecticide,QA_Tracer_48_SC_pkg_txt_en_pms.eps,Never,Tracer 48 SC Insecticide; English; QATAR,"Black, PMS 158 C Orange, PMS 285 C Blue",
Tracer 48 SC Insecticide,Tracer 48 SC Insecticide,QA_Tracer_48_SC_pkg_bdg_en_pms.eps,Never,Tracer 48 SC Insecticide; English; QATAR,"Black, PMS 158 C Orange, PMS 1495 C Orange, PMS 285 C Blue",
Radiant 120 SC Insecticide,RADIANT 120 SC,QA_RADIANT_12_SC_pkg_txt_en_pms.eps,Never,Radiant 120 SC Insecticide; RADIANT™; 120 SC; English; QATAR,"Black, PMS 158 C Orange, PMS 285 C Blue",
Radiant 120 SC Insecticide,RADIANT 120 SC,QA_RADIANT_12_SC_pkg_bdg_en_pms.eps,Never,Radiant 120 SC Insecticide; RADIANT™; 120 SC; English; QATAR,"Black, PMS 158 C Orange, PMS 1495 C Orange, PMS 285 C Blue",
Vydate 10 G Nematicide,Vydate 10 G Nematicide,OM_Vydate_10_G_pkg_txt_en_pms.eps,Never,Vydate 10 G Nematicide; 10G; English; OMAN,"Black, PMS 731 C Brown, PMS 285 C Blue",
Vydate 10 G Nematicide,Vydate 10 G Nematicide,OM_Vydate_10_G_pkg_bdg_en_pms.eps,Never,Vydate 10 G Nematicide; 10G; English; OMAN,"Black, PMS 731 C Brown, PMS 4645 C Brown, PMS 285 C Blue",
Tracer 480 SC Insecticde,Tracer 480 SC Insecticde,OM_Tracer_48_SC_pkg_txt_en_pms.eps,Never,Tracer 480 SC Insecticde; English; OMAN,"Black, PMS 158 C Orange, PMS 285 C Blue",
Tracer 480 SC Insecticde,Tracer 480 SC Insecticde,OM_Tracer_48_SC_pkg_bdg_en_pms.eps,Never,Tracer 480 SC Insecticde; English; OMAN,"Black, PMS 158 C Orange, PMS 1495 C Orange, PMS 285 C Blue",
Radiant 120 SC Insecticide,Radiant 120 SC Insecticide,OM_RADIANT_12_SC_pkg_txt_en_pms.eps,Never,Radiant 120 SC Insecticide; English; OMAN,"Black, PMS 158 C Orange, PMS 285 C Blue",
Radiant 120 SC Insecticide,Radiant 120 SC Insecticide,OM_RADIANT_12_SC_pkg_bdg_en_pms.eps,Never,Radiant 120 SC Insecticide; English; OMAN,"Black, PMS 158 C Orange, PMS 1495 C Orange, PMS 285 C Blue",
Garlon4 48 % EC Herbcide,Garlon4 48 % EC Herbcide,OM_GARLON_4_48_EC_pkg_txt_en_pms.eps,Never,Garlon4 48 % EC Herbcide; GARLON4™; 48 % EC; English; OMAN,"Black, PMS 361 C Green, PMS 285 C Blue",
Garlon4 48 % EC Herbcide,Garlon4 48 % EC Herbcide,OM_GARLON_4_48_EC_pkg_bdg_en_pms.eps,Never,Garlon4 48 % EC Herbcide; GARLON4™; 48 % EC; English; OMAN,"Black, PMS 361 C Green, PMS 376 C Green, PMS 285 C Blue",
Equation Pro Fungicide,Equation Pro Fungicide,OM_EQUATION_PRO_52.5_WG_pkg_txt_en_pms.eps,Never,Equation Pro Fungicide; EQUATION PRO ®_x000D_ ; English; OMAN,"Black, PMS 513 C Purple, PMS 285 C Blue",
Equation Pro Fungicide,Equation Pro Fungicide,OM_EQUATION_PRO_52.5_WG_pkg_bdg_en_pms.eps,Never,Equation Pro Fungicide; EQUATION PRO ®_x000D_ ; English; OMAN,"Black, PMS 513 C Purple, PMS 514 C Purple, PMS 285 C Blue",
Closer 240 SC Insecticide,Closer 240 SC Insecticide,OM_CLOSER_24_SC_pkg_txt_ar_pms.eps,Never,Closer 240 SC Insecticide; CLOSER; 24 % SC; arabic; OMAN,"Black, PMS 158 C Orange, PMS 285 C Blue",
Closer 240 SC Insecticide,Closer 240 SC Insecticide,OM_CLOSER_24_SC_pkg_bdg_ar_pms.eps,Never,Closer 240 SC Insecticide; CLOSER; 24 % SC; arabic; OMAN,"Black, PMS 158 C Orange, PMS 1495 C Orange, PMS 285 C Blue",
Closer 240 SC Insecticide,Closer 240 SC Insecticide,OM_CLOSER_24_SC_isoclast_active_pkg_txt_en_pms.eps,Never,Closer 240 SC Insecticide; Isoclast™ active; English; OMAN,"Black, PMS 158 C Orange, PMS 285 C Blue",
Closer 240 SC Insecticide,Closer 240 SC Insecticide,OM_CLOSER_24_SC_isoclast_active_pkg_bdg_en_pms.eps,Never,Closer 240 SC Insecticide; Isoclast™ active; English; OMAN,"Black, PMS 158 C Orange, PMS 1495 C Orange, PMS 285 C Blue",
Dursban 4 Insectcide,Dursban 4 Insectcide,LY_DURSBAN_4_E_pkg_txt_en_pms.eps,Never,Dursban 4 Insectcide; DURSBAN™; 4 E; English; LIBYA,"Black, PMS 158 C Orange, PMS 285 C Blue",United States
Dursban 4 Insectcide,Dursban 4 Insectcide,LY_DURSBAN_4_E_pkg_bdg_en_pms.eps,Never,Dursban 4 Insectcide; DURSBAN™; 4 E; English; LIBYA,"Black, PMS 158 C Orange, PMS 1495 C Orange, PMS 285 C Blue",United States
Vydate 10 G Nematicide,Vydate 10 G Nematicide,LB_Vydate_24_SL_pkg_txt_en_pms.eps,Never,Vydate 10 G Nematicide; VYDATE®; 10 G; English; LEBANON,"Black, PMS 731 C Brown, PMS 285 C Blue",
Vydate 10 G Nematicide,Vydate 10 G Nematicide,LB_Vydate_24_SL_pkg_bdg_en_pms.eps,Never,Vydate 10 G Nematicide; VYDATE®; 10 G; English; LEBANON,"Black, PMS 731 C Brown, PMS 4645 C Brown, PMS 285 C Blue",
Vydate 10 G Nematicide,Vydate 10 G Nematicide,LB_Vydate_10_G_pkg_txt_en_pms.eps,Never,Vydate 10 G Nematicide; VYDATE®; 10 G; English; LEBANON,"Black, PMS 731 C Brown, PMS 285 C Blue",
Vydate 10 G Nematicide,Vydate 10 G Nematicide,LB_Vydate_10_G_pkg_bdg_en_pms.eps,Never,Vydate 10 G Nematicide; VYDATE®; 10 G; English; LEBANON,"Black, PMS 731 C Brown, PMS 4645 C Brown, PMS 285 C Blue",
Tracer 480 SC Insecticde,Tracer 480 SC Insecticde,LB_Tracer_48_SC_pkg_txt_en_pms.eps,Never,Tracer 480 SC Insecticde; English; LEBANON,"Black, PMS 158 C Orange, PMS 285 C Blue",
Tracer 480 SC Insecticde,Tracer 480 SC Insecticde,LB_Tracer_48_SC_pkg_bdg_en_pms.eps,Never,Tracer 480 SC Insecticde; English; LEBANON,"Black, PMS 158 C Orange, PMS 1495 C Orange, PMS 285 C Blue",
Titus 25 DF Herbicide,Titus 25 DF Herbicide,LB_Titus_25_WG_pkg_txt_en_pms.eps,Never,Titus 25 DF Herbicide; English; LEBANON,"Black, PMS 361 C Green, PMS 285 C Blue",
Titus 25 DF Herbicide,Titus 25 DF Herbicide,LB_Titus_25_WG_pkg_bdg_en_pms.eps,Never,Titus 25 DF Herbicide; English; LEBANON,"Black, PMS 361 C Green, PMS 376 C Green, PMS 285 C Blue",
Talendo Fungicide,Talendo Fungicide,LB_TALENDO_20_EC_pkg_txt_en_pms.eps,Never,Talendo Fungicide; English; LEBANON,"Black, PMS 513 C Purple, PMS 285 C Blue",
Talendo Fungicide,Talendo Fungicide,LB_TALENDO_20_EC_pkg_bdg_en_pms.eps,Never,Talendo Fungicide; English; LEBANON,"Black, PMS 513 C Purple, PMS 514 C Purple, PMS 285 C Blue",
Systhane 24 EC Fungicide,Systhane 24 EC Fungicide,LB_SYSTHANE_24_EC_pkg_txt_en_pms.eps,Never,Systhane 24 EC Fungicide; English; LEBANON,"Black, PMS 513 C Purple, PMS 285 C Blue",
Systhane 24 EC Fungicide,Systhane 24 EC Fungicide,LB_SYSTHANE_24_EC_pkg_bdg_en_pms.eps,Never,Systhane 24 EC Fungicide; English; LEBANON,"Black, PMS 513 C Purple, PMS 514 C Purple, PMS 285 C Blue",
Radiant 120 SC Insecticide,Radiant 120 SC Insecticide,LB_Radiant_12_SC_pkg_txt_en_pms.eps,Never,Radiant 120 SC Insecticide; English; LEBANON,"Black, PMS 158 C Orange, PMS 285 C Blue",
Radiant 120 SC Insecticide,Radiant 120 SC Insecticide,LB_Radiant_12_SC_pkg_bdg_en_pms.eps,Never,Radiant 120 SC Insecticide; English; LEBANON,"Black, PMS 158 C Orange, PMS 1495 C Orange, PMS 285 C Blue",
Garlon 4 Herbicide,Garlon 4 Herbicide,LB_GARLON_4_48_EC_pkg_txt_en_pms.eps,Never,Garlon 4 Herbicide; GARLON 4™; 48 % EC; English; LEBANON,"Black, PMS 361 C Green, PMS 285 C Blue",
Garlon 4 Herbicide,Garlon 4 Herbicide,LB_GARLON_4_48_EC_pkg_bdg_en_pms.eps,Never,Garlon 4 Herbicide; GARLON 4™; 48 % EC; English; LEBANON,"Black, PMS 361 C Green, PMS 376 C Green, PMS 285 C Blue",
Garlon 4 Herbicide,Garlon 4 Herbicide,LB_GARLON_4_48_EC_pkg_bdg_ar_pms.eps,Never,Garlon 4 Herbicide; arabic; LEBANON,"Black, PMS 361 C Green, PMS 376 C Green, PMS 285 C Blue",
Equation Pro Fungicide,Equation Pro Fungicide,LB_EQUATION_PRO_52.5_WG_pkg_txt_en_pms.eps,Never,Equation Pro Fungicide; EQUATION PRO®; English; LEBANON,"Black, PMS 513 C Purple, PMS 285 C Blue",
Equation Pro Fungicide,Equation Pro Fungicide,LB_EQUATION_PRO_52.5_WG_pkg_bdg_en_pms.eps,Never,Equation Pro Fungicide; EQUATION PRO®; English; LEBANON,"Black, PMS 513 C Purple, PMS 514 C Purple, PMS 285 C Blue",
Dursban Insectcide,Dursban Insectcide,LB_DURSBAN_4_E_pkg_txt_en_pms.eps,Never,Dursban Insectcide; DURSBAN™_x000D_ ; 4 E; English; LEBANON,"Black, PMS 158 C Orange, PMS 285 C Blue",United States
Dursban Insectcide,Dursban Insectcide,LB_DURSBAN_4_E_pkg_bdg_en_pms.eps,Never,Dursban Insectcide; DURSBAN™_x000D_ ; 4 E; English; LEBANON,"Black, PMS 158 C Orange, PMS 1495 C Orange, PMS 285 C Blue",United States
Conserve Insectcide,Conserve Insectcide,LB_CONSERVE_0.024_CB_pkg_txt_en_pms.eps,Never,12/02/19; English; LEBANON,"Black, PMS 158 C Orange, PMS 285 C Blue",
Conserve Insectcide,Conserve Insectcide,LB_CONSERVE_0.024_CB_pkg_bdg_en_pms.eps,Never,12/02/19; English; LEBANON,"Black, PMS 158 C Orange, PMS 1495 C Orange, PMS 285 C Blue",
Closer 240 SC Insecticide,Closer 240 SC Insecticide,LB_CLOSER_24_SC_pkg_txt_ar_pms.eps,Never,Closer 240 SC Insecticide; CLOSER™; 240 SC; arabic; LEBANON,"Black, PMS 158 C Orange, PMS 285 C Blue",
Closer 240 SC Insecticide,Closer 240 SC Insecticide,LB_CLOSER_24_SC_pkg_bdg_ar_pms.eps,Never,Closer 240 SC Insecticide; CLOSER™; 240 SC; arabic; LEBANON,"Black, PMS 158 C Orange, PMS 1495 C Orange, PMS 285 C Blue",
Closer 240 SC Insecticide,Closer 240 SC Insecticide,LB_CLOSER_24_SC_isoclast_active_pkg_txt_en_pms.eps,Never,Closer 240 SC Insecticide; Isoclast™ active; English; LEBANON,"Black, PMS 158 C Orange, PMS 285 C Blue",
Closer 240 SC Insecticide,Closer 240 SC Insecticide,LB_CLOSER_24_SC_isoclast_active_pkg_bdg_en_pms.eps,Never,Closer 240 SC Insecticide; Isoclast™ active; English; LEBANON,"Black, PMS 158 C Orange, PMS 1495 C Orange, PMS 285 C Blue",
Tracer48 % SC Insecticide,TRACER48 % SC,KW_Tracer_48_SC_pkg_txt_en_pms.eps,Never,Tracer48 % SC Insecticide; English; KUWAIT,"Black, PMS 158 C Orange, PMS 285 C Blue",
Tracer48 % SC Insecticide,TRACER48 % SC,KW_Tracer_48_SC_pkg_bdg_en_pms.eps,Never,Tracer48 % SC Insecticide; English; KUWAIT,"Black, PMS 158 C Orange, PMS 1495 C Orange, PMS 285 C Blue",
Radiant 12 % SC Insecticide,RADIANT 12 % SC,KW_RADIANT_12_SC_pkg_txt_en_pms.eps,Never,Radiant 12 % SC Insecticide; RADIANT™; 12 % SC; English; KUWAIT,"Black, PMS 158 C Orange, PMS 285 C Blue",
Radiant 12 % SC Insecticide,RADIANT 12 % SC,KW_RADIANT_12_SC_pkg_bdg_en_pms.eps,Never,Radiant 12 % SC Insecticide; RADIANT™; 12 % SC; English; KUWAIT,"Black, PMS 158 C Orange, PMS 1495 C Orange, PMS 285 C Blue",
Equation Pro Fungicide,EQUATION PRO,KW_EQUATION_PRO_52.5_WG_pkg_txt_en_pms.eps,Never,Equation Pro Fungicide; EQUATION PRO®; 52.5 % WG; English; KUWAIT,"Black, PMS 513 C Purple, PMS 285 C Blue",
Equation Pro Fungicide,EQUATION PRO,KW_EQUATION_PRO_52.5_WG_pkg_bdg_en_pms.eps,Never,Equation Pro Fungicide; EQUATION PRO®; 52.5 % WG; English; KUWAIT,"Black, PMS 513 C Purple, PMS 514 C Purple, PMS 285 C Blue",
Closer 240 SC Insecticide,Closer 240 SC Insecticide,KW_CLOSER_24_SC_pkg_txt_ar_pms.eps,Never,Closer 240 SC Insecticide; CLOSER; 24 % SC; arabic; KUWAIT,"Black, PMS 158 C Orange, PMS 285 C Blue",
Closer 240 SC Insecticide,Closer 240 SC Insecticide,KW_CLOSER_24_SC_pkg_bdg_ar_pms.eps,Never,Closer 240 SC Insecticide; CLOSER; 24 % SC; arabic; KUWAIT,"Black, PMS 158 C Orange, PMS 1495 C Orange, PMS 285 C Blue",
Closer 240 SC Insecticide,CLOSER 240 SC,KW_CLOSER_24_SC_isoclast_active_pkg_txt_en_pms.eps,Never,Closer 240 SC Insecticide; Isoclast™ active; English; KUWAIT,"Black, PMS 158 C Orange, PMS 285 C Blue",
Closer 240 SC Insecticide,CLOSER 240 SC,KW_CLOSER_24_SC_isoclast_active_pkg_bdg_en_pms.eps,Never,Closer 240 SC Insecticide; Isoclast™ active; English; KUWAIT,"Black, PMS 158 C Orange, PMS 1495 C Orange, PMS 285 C Blue",
Vydate SL Nematicide,VYDATE SL,JO_Vydate_24_SL_pkg_txt_en_pms.eps,Never,Vydate SL Nematicide; English; JORDAN,"Black, PMS 731 C Brown, PMS 285 C Blue",
Vydate SL Nematicide,VYDATE SL,JO_Vydate_24_SL_pkg_bdg_en_pms.eps,Never,Vydate SL Nematicide; English; JORDAN,"Black, PMS 731 C Brown, PMS 4645 C Brown, PMS 285 C Blue",
Uphold 360 SC Insecticide,UPHOLD 360 SC,JO_Uphold_36_SC_pkg_txt_en_pms.eps,Never,Uphold 360 SC Insecticide; English; JORDAN,"Black, PMS 158 C Orange, PMS 285 C Blue",
Uphold 360 SC Insecticide,UPHOLD 360 SC,JO_Uphold_36_SC_pkg_bdg_en_pms.eps,Never,Uphold 360 SC Insecticide; English; JORDAN,"Black, PMS 158 C Orange, PMS 1495 C Orange, PMS 285 C Blue",
Titus 25 WG Herbicide,TITUS 25 WG,JO_Titus_25_WG_pkg_txt_en_pms.eps,Never,Titus 25 WG Herbicide; English; JORDAN,"Black, PMS 361 C Green, PMS 285 C Blue",
Titus 25 WG Herbicide,TITUS 25 WG,JO_Titus_25_WG_pkg_bdg_en_pms.eps,Never,Titus 25 WG Herbicide; English; JORDAN,"Black, PMS 361 C Green, PMS 376 C Green, PMS 285 C Blue",
Talendo 20 % EC Fungicide,TALENDO 20 % EC,JO_Talendo_20_EC_pkg_txt_en_pms.eps,Never,Talendo 20 % EC Fungicide; English; JORDAN,"Black, PMS 513 C Purple, PMS 285 C Blue",
Talendo 20 % EC Fungicide,TALENDO 20 % EC,JO_Talendo_20_EC_pkg_bdg_en_pms.eps,Never,Talendo 20 % EC Fungicide; English; JORDAN,"Black, PMS 513 C Purple, PMS 514 C Purple, PMS 285 C Blue",
Systhane 24 EC Fungicide,SYSTHANE 24 EC,JO_SYSTHANE_24_EC_pkg_txt_en_pms.eps,Never,Systhane 24 EC Fungicide; English; JORDAN,"Black, PMS 513 C Purple, PMS 285 C Blue",
Systhane 24 EC Fungicide,SYSTHANE 24 EC,JO_SYSTHANE_24_EC_pkg_bdg_en_pms.eps,Never,Systhane 24 EC Fungicide; English; JORDAN,"Black, PMS 513 C Purple, PMS 514 C Purple, PMS 285 C Blue",
Systhane 24 EC Fungicide,Systhane 24 EC Fungicide,JO_SYSTHANE_24 EC_pkg_txt_ar_pms.eps,Never,Systhane 24 EC Fungicide; SYSTHANE; 24 % EC; arabic; JORDAN,"Black, PMS 513 C Purple, PMS 285 C Blue",
Systhane 24 EC Fungicide,Systhane 24 EC Fungicide,JO_SYSTHANE_24 EC_pkg_bdg_ar_pms.eps,Never,Systhane 24 EC Fungicide; SYSTHANE; 24 % EC; arabic; JORDAN,"Black, PMS 513 C Purple, PMS 514 C Purple, PMS 285 C Blue",
Spintor 240 SC Insecticide,SPINTOR 240 SC,JO_SPINTOR_240_SC_pkg_txt_en_pms.eps,Never,Spintor 240 SC Insecticide; SPINTOR™; 240 SC; English; JORDAN,"Black, PMS 158 C Orange, PMS 285 C Blue",
