title,info,file,expires,tags,usage,country
CIRRUS CS Herbicid,CIRRUS CS Herbicid,CZ_Cirrus_CS_pkg_bdg_cs_pms.eps,Never,"Czech republic, Cirrus CS, Herbicid, Czech","PMS 361 C Green, PMS 376 C Green, PMS 285 C Blue, Black",
CIRRUS CS Herbicid,CIRRUS CS Herbicid,CZ_Cirrus_CS_pkg_txt_cs_pms.eps,Never,"Czech republic, Cirrus CS, Herbicid, Czech","PMS 361 C Green, PMS 285 C Blue, Black",
DOMINATOR 360 TF Herbicid,DOMINATOR 360 TF Herbicid,CZ_Dominator_360_TF_pkg_bdg_cs_pms.eps,Never,"Czech republic, Dominator 360 TF, Herbicid, Czech","PMS 361 C Green, PMS 376 C Green, PMS 285 C Blue, Black",
DOMINATOR 360 TF Herbicid,DOMINATOR 360 TF Herbicid,CZ_Dominator_360_TF_pkg_txt_cs_pms.eps,Never,"Czech republic, Dominator 360 TF, Herbicid, Czech","PMS 361 C Green, PMS 285 C Blue, Black",
EQUIP ULTRA Herbicid,EQUIP ULTRA Herbicid,CZ_Equip_Ultra_pkg_txt_cs_pms.eps,Never,"Czech republic, Equip Ultra, Herbicid, Czech","PMS 361 C Green, PMS 285 C Blue, Black",
EQUIP ULTRA Herbicid,EQUIP ULTRA Herbicid,CZ_Equip_Ultra_pkg_bdg_cs_pms.eps,Never,"Czech republic, Equip Ultra, Herbicid, Czech","PMS 361 C Green, PMS 376 C Green, PMS 285 C Blue, Black",
GARLAND FORTE Herbicid,GARLAND FORTE Herbicid,CZ_Garland_Forte_pkg_txt_cs_pms.eps,Never,"Czech republic, Garland Forte, Herbicid, Czech","PMS 361 C Green, PMS 285 C Blue, Black",
GARLAND FORTE Herbicid,GARLAND FORTE Herbicid,CZ_Garland_Forte_pkg_bdg_cs_pms.eps,Never,"Czech republic, Garland Forte, Herbicid, Czech","PMS 361 C Green, PMS 376 C Green, PMS 285 C Blue, Black",
PILOT Herbicid,PILOT Herbicid,CZ_Pilot_pkg_bdg_cs_pms.eps,Never,"Czech republic, Pilot, Herbicid, Czech","PMS 361 C Green, PMS 376 C Green, PMS 285 C Blue, Black",
PILOT Herbicid,PILOT Herbicid,CZ_Pilot_pkg_txt_cs_pms.eps,Never,"Czech republic, Pilot, Herbicid, Czech","PMS 361 C Green, PMS 285 C Blue, Black",
RALLY Herbicid,RALLY Herbicid,CZ_Rally_pkg_bdg_cs_pms.eps,Never,"Czech republic, Rally, Herbicid, Czech","PMS 361 C Green, PMS 376 C Green, PMS 285 C Blue, Black",
RALLY Herbicid,RALLY Herbicid,CZ_Rally_pkg_txt_cs_pms.eps,Never,"Czech republic, Rally, Herbicid, Czech","PMS 361 C Green, PMS 285 C Blue, Black",
Lumiflex FUNGICIDA IN CONCIA,"Lumiflex, SEED APPLIED FUNGICIDE - Italy",IT_Lumiflex_pkg_bdg_it_pms.eps,Never,"Italy, Lumiflex, FUNGICIDA IN CONCIA, Italian, Seed applied fungicide","Black, PMS 7549 C Gold, PMS 128 C Gold, PMS 285 C Blue",
Lumiflex FUNGICIDA IN CONCIA,"Lumiflex, SEED APPLIED FUNGICIDE - Italy",IT_Lumiflex_pkg_txt_it_pms.eps,Never,"Italy, Lumiflex, FUNGICIDA IN CONCIA, Italian, Seed applied fungicide","Black, PMS 7549 C Gold, PMS 285 C Blue",
SAMSON EXTRA 60 D Herbicid,SAMSON EXTRA 6 OD Herbicid,CZ_Samson_Extra_6_OD_pkg_bdg_cs_pms.eps,Never,"Czech republic, Samson Extra 6 OD, Herbicid, Czech","PMS 361 C Green, PMS 376 C Green, PMS 285 C Blue, Black",
SAMSON EXTRA 60 D Herbicid,SAMSON EXTRA 6 OD Herbicid,CZ_Samson_Extra_6_OD_pkg_txt_cs_pms.eps,Never,"Czech republic, Samson Extra 6 OD, Herbicid, Czech","PMS 361 C Green, PMS 285 C Blue, Black",
Verdict 1400 Herbicide,"Verdict 1400, herbicida",CO_Verdict_1400_pkg_txt_es_pms.eps,Never,"Colombia, Verdict 1400 Herbicide, Spanish, HERBICIDA","Black, PMS 349 C Green",
Zorvec Encantia Fungicide,"Zorvec Encantia , fungicida",CO_Zorvec_Encantia_pkg_txt_es_pms.eps,Never,"Colombia, Zorvec Encantia Fungicide, Spanish, FUNGICIDA","Black, PMS 513 C Purple",
Tronador D Herbicide,"Tronador D, herbicida",CO_Tronador_D_pkg_txt_es_pms.eps,Never,"Colombia, Tronador D Herbicide, Spanish, HERBICIDA","Black, PMS 361 C Green",
Tracer 120 SC Insecticide,"Tracer 120 SC, insecticida",CO_Tracer_120_SC_pkg_txt_es_pms.eps,Never,"Colombia, Tracer 120 SC Insecticide, Spanish, INSECTICIDA","Black, PMS 158 C Orange",
TordonXT Herbicide,"TordonXT, herbicida",CO_TordonXT_pkg_txt_es_pms.eps,Never,"Colombia, TordonXT Herbicide, Spanish, HERBICIDA","Black, PMS 361 C Green",
Success GF 120 0.02 CB Insecticide,"Success GF120 0.02 CB, insecticida",CO_Success_GF-120_0.02_CB_pkg_txt_es_pms.eps,Never,"Colombia, Success GF120 0.02 CB Insecticide, Spanish, INSECTICIDA","Black, PMS 158 C Orange",
Rally EC Fungicide,"Rally EC, fungicida",CO_Rally_EC_pkg_txt_es_pms.eps,Never,"Colombia, Rally EC Fungicide, Spanish, FUNGICIDA","Black, PMS 513 C Purple",
Rally 40 WP Fungicide,"Rally 40 WP, fungicida",CO_Rally_40_WP_pkg_txt_es_pms.eps,Never,"Colombia, Rally 40 WP Fungicide, Spanish, FUNGICIDA","Black, PMS 513 C Purple",
Profast Fungicide,"Profast, fungicida",CO_Profast_pkg_txt_es_pms.eps,Never,"Colombia, Profast, Spanish, FUNGICIDA","Black, PMS 513 C Purple",
Pastar D Herbicide,"Pastar D, herbicida",CO_Pastar_D_pkg_txt_es_pms.eps,Never,"Colombia, Pastar D Herbicide, Spanish, HERBICIDA","Black, PMS 361 C Green",
"Navius, herbicida","Navius, herbicida",CO_Navius_pkg_txt_es_pms.eps,Never,"Colombia, Navius Herbicide, Spanish, HERBICIDA","Black, PMS 361 C Green",
Magnitude Herbicide,"Magnitude, herbicida",CO_Magnitude_pkg_txt_es_pms.eps,Never,"Colombia, Magnitude Herbicide, Spanish, HERBICIDA","Black, PMS 361 C Green",
Loyant Neo EC Herbicide,"Loyant Neo EC, herbicida, Rinskor™ active",CO_Loyant_Neo_EC_pkg_txt_es_pms.eps,Never,"Colombia, Loyant Neo EC Herbicide, Rinskor active, Spanish, HERBICIDA","Black, PMS 349 C Green",
Lannate SL Insecticide,"Lannate SL , insecticida",CO_Lannate_SL_pkg_txt_es_pms.eps,Never,"Colombia, Lannate SL Insecticide, Spanish, INSECTICIDA","Black, PMS 158 C Orange",
Lannate 40 SP Insecticide,"Lannate 40 SP , insecticida",CO_Lannate_40_SP_pkg_txt_es_pms.eps,Never,"Colombia, Lannate 40 SP Insecticide, Spanish, INSECTICIDA","Black, PMS 158 C Orange",
Kyventiq Fungicide,"Kyventiq13 SC , fungicida, Inatreq™ active",CO_Kyventiq_pkg_txt_es_pms.eps,Never,"Colombia, Kruga SC Fungicide, Spanish, FUNGICIDA","Black, PMS 513 C Purple",
Kruga SC Fungicide,"Kruga SC, fungicida",CO_Kruga_SC_pkg_txt_es_pms.eps,Never,"Colombia, Kruga SC Fungicide, Spanish, FUNGICIDA","Black, PMS 513 C Purple",
Intrepid SC Insecticide,"Intrepid SC, insecticida",CO_Intrepid_SC_pkg_txt_es_pms.eps,Never,"Colombia, Intrepid SC Insecticide, Spanish, INSECTICIDA","Black, PMS 158 C Orange",
Forefront D Herbicide,"Forefront D, herbicida",CO_Forefront_D_pkg_txt_es_pms.eps,Never,"Colombia, Forefront D Herbicide, Spanish, HERBICIDA","Black, PMS 361 C Green",
Fontelis Fungicide,"Fontelis, fungicida",CO_Fontelis_pkg_txt_es_pms.eps,Never,"Colombia, Fontelis, Spanish, FUNGICIDA","Black, PMS 513 C Purple",
Closer 240 SC Insecticide,"Closer 240 SC, insecticida, Isoclast™ active",CO_Closer_240_SC_pkg_txt_es_pms.eps,Never,"Colombia, Closer 240 SC Insecticide, Isoclast active, Spanish, INSECTICIDA","Black, PMS 158 C Orange",
Clincher EC Herbicide,"Clincher EC, herbicida",CO_Clincher_EC_pkg_txt_es_pms.eps,Never,"Colombia, Clincher EC Herbicide, Spanish, HERBICIDA","Black, PMS 349 C Green",
Chaparral D Herbicide,"Chaparral D, herbicida",CO_Chaparral_D_pkg_txt_es_pms.eps,Never,"Colombia, Chaparral D Herbicide, Spanish, HERBICIDA","Black, PMS 361 C Green",
Blackhawk WG Insecticide,"Blackhawk WG, insecticida",CO_Blackhawk_WG_pkg_txt_es_pms.eps,Never,"Colombia, Blackhawk WG Insecticide, Spanish, INSECTICIDA","Black, PMS 158 C Orange",
AZBANY Fungicid,AZBANY Fungicid,CZ_Azbany_pkg_bdg_cs_pms.eps,Never,"Czech republic, Azbany, Fungicid, Czech","Black, PMS 513 C Purple, PMS 514 C Purple, PMS 285 C Blue",
AZBANY Fungicid,AZBANY Fungicid,CZ_Azbany_pkg_txt_cs_pms.eps,Never,"Czech republic, Azbany, Fungicid, Czech","Black, PMS 513 C Purple, PMS 285 C Blue",
AZIMUT Fungicid,AZIMUT Fungicid,CZ_Azimut_pkg_txt_cs_pms.eps,Never,"Czech republic, Azimut, Fungicid, Czech","Black, PMS 513 C Purple, PMS 285 C Blue",
AZIMUT Fungicid,AZIMUT Fungicid,CZ_Azimut_pkg_bdg_cs_pms.eps,Never,"Czech republic, Azimut, Fungicid, Czech","Black, PMS 513 C Purple, PMS 514 C Purple, PMS 285 C Blue",
Expedition 250 SE Insecticide,"Expedition 250 SE, insecticida",CO_Expedition_250_SE_pkg_txt_es_pms.eps,Never,"Colombia, Expedition 250 SE Insecticide, Spanish, INSECTICIDA","Black, PMS 158 C Orange",
Exalt 60 SC Insecticide,"Exalt 60 SC, insecticida",CO_Exalt_60_SC_pkg_txt_es_pms.eps,Never,"Colombia, Exalt 60 SC Insecticide, Spanish, INSECTICIDA","Black, PMS 158 C Orange",
Estelar 1280 SL Herbicide,"Estelar 1280 SL, herbicida",CO_Estelar_1280_SL_pkg_txt_es_pms.eps,Never,"Colombia, Estelar 1280 SL Herbicide, Spanish, HERBICIDA","Black, PMS 349 C Green",
Equation Pro Fungicide,"Equation Pro, fungicida",CO_Equation_Pro_pkg_txt_es_pms.eps,Never,"Colombia, Equation Pro, Spanish, FUNGICIDA","Black, PMS 513 C Purple",
Dithane M-45 WP NT Fungicide,"Dithane M-45 WP NT, fungicida",CO_Dithane_M-45_WP_NT_pkg_txt_es_pms.eps,Never,"Colombia, Dithane M-45 WP NT Fungicide, Spanish, FUNGICIDA","Black, PMS 513 C Purple",
Dithane F MB Fungicide,"Dithane FMB, fungicida",CO_Dithane_F-MB_pkg_txt_es_pms.eps,Never,"Colombia, Dithane FMB Fungicide, Spanish, FUNGICIDA","Black, PMS 513 C Purple",
Dithane F 448 Fungicide,"Dithane F448, fungicida",CO_Dithane_F-448_pkg_txt_es_pms.eps,Never,"Colombia, Dithane F448 Fungicide, Spanish, FUNGICIDA","Black, PMS 513 C Purple",
Dithane 60 OF Fungicide,"Dithane 60 OF, fungicida",CO_Dithane_60_OF_pkg_txt_es_pms.eps,Never,"Colombia, Dithane 60 OF Fungicide, Spanish, FUNGICIDA","Black, PMS 513 C Purple",
Curzate M 8 Fungicide,"Curzate M-8 , fungicida",CO_Curzate_M-8_pkg_txt_es_pms.eps,Never,"Colombia, Curzate M-8 Fungicide, Spanish, FUNGICIDA","Black, PMS 513 C Purple",
Curathane Fungicide,"Curathane, fungicida",CO_Curathane_pkg_txt_es_pms.eps,Never,"Colombia, Curathane Fungicide, Spanish, FUNGICIDA","Black, PMS 513 C Purple",
Crosser SL Herbicide,"Crosser SL, herbicida",CO_Crosser_SL_pkg_txt_es_pms.eps,Never,"Colombia, Crosser SL Herbicide, Spanish, HERBICIDA","Black, PMS 361 C Green",
Cranstan Spectrum Herbicide,"Cranstan Spectrum, herbicida",CO_Cranstan_Spectrum_pkg_txt_es_pms.eps,Never,"Colombia, Cranstan Spectrum Herbicide, Spanish, HERBICIDA","Black, PMS 349 C Green",
CombatranXT Herbicide,"CombatranXT, herbicida",CO_CombatranXT_pkg_txt_es_pms.eps,Never,"Colombia, CombatranXT Herbicide, Spanish, HERBICIDA","Black, PMS 361 C Green",
Cobrethane Fungicide,"Cobrethane, fungicida",CO_Cobrethane_pkg_txt_es_pms.eps,Never,"Colombia, Cobrethane Fungicide, Spanish, FUNGICIDA","Black, PMS 513 C Purple",
Bim 75 WP Fungicide,"Bim 75 WP, fungicida",CO_Bim_75_WP_pkg_txt_es_pms.eps,Never,"Colombia, Bim 75 WP Fungicide, Spanish, FUNGICIDA","Black, PMS 513 C Purple",
Bengala 25 OD Herbicide,"Bengala 25 OD, herbicida",CO_Bengala_25_OD_pkg_txt_es_pms.eps,Never,"Colombia, Bengala 25 OD Herbicide, Spanish, HERBICIDA","Black, PMS 349 C Green",
Aproach Power Fungicide,"Aproach Power , fungicida",CO_Aproach_Power_pkg_txt_es_pms.eps,Never,"Colombia, Aproach Power Fungicide, Spanish, FUNGICIDA","Black, PMS 513 C Purple",
Arbuskip 101 SL Herbicide,Arbuskip 101 SL Herbicida,CO_Arbuskip_101_SL_pkg_txt_es_pms.eps,Never,"Colombia, Arbuskip 101 SL Herbicide, Spanish, HERBICIDA","Black, PMS 361 C Green",
Aproach Prima Fungicide,"Aproach Prima , fungicida",CO_Aproach_Prima_pkg_txt_es_pms.eps,Never,"Colombia, Aproach Prima Fungicide, Spanish, FUNGICIDA","Black, PMS 513 C Purple",
Talendo Fungicide,Talendo,BE_Talendo_pkg_bdg_fr-nl_pms.eps,Never,"Belgium, Talendo, Fongicide, Proquinazid, French, Dutch, Fungicide","PMS 513 C Purple, PMS 514 C Purple, PMS 285 C Blue, Black",
Talendo Fungicide,Talendo,BE_Talendo_pkg_txt_fr-nl_pms.eps,Never,"Belgium, Talendo, Fongicide, Proquinazid, French, Dutch, Fungicide","PMS 513 C Purple, PMS 285 C Blue, Black",
"Bindem, UTILITY MODIFIER","Bindem, surfactant, Utility Modifier, Canada, Tridem, Adjuvant,",CA_Bindem_pkg txt_en_pms.eps,Never,"Canada, Bindem, UTILITY MODIFIER , English, Utility Modifier","PMS 214 C Pink, PMS 285 C Blue, Black",
"Bindem, UTILITY MODIFIER","Bindem, surfactant, Utility Modifier, Canada, Tridem, Adjuvant,",CA_Bindem_pkg bdg_en_pms.eps,Never,"Canada, Bindem, UTILITY MODIFIER , English, Utility Modifier","PMS 214 C Pink, PMS 708 C Pink, PMS 285 C Blue, Black",
CARAMBA Fungicid,CARAMBA Fungicid,CZ_Caramba_pkg_txt_cs_pms.eps,Never,"Czech republic, Caramba, Fungicid, Czech","PMS 513 C Purple, PMS 285 C Blue, Black",
CARAMBA Fungicid,CARAMBA Fungicid,CZ_Caramba_pkg_bdg_cs_pms.eps,Never,"Czech republic, Caramba, Fungicid, Czech","PMS 513 C Purple, PMS 514 C Purple, PMS 285 C Blue, Black",
CORINTH Fungicid,CORINTH Fungicid,CZ_Corinth_pkg_bdg_cs_pms.eps,Never,"Czech republic, Corinth, Fungicid, Czech","PMS 513 C Purple, PMS 514 C Purple, PMS 285 C Blue, Black",
CORINTH Fungicid,CORINTH Fungicid,CZ_Corinth_pkg_txt_cs_pms.eps,Never,"Czech republic, Corinth, Fungicid, Czech","PMS 513 C Purple, PMS 285 C Blue, Black",
DITHANE DG NT Fungicid,DITHANE DG NT Fungicid,CZ_Dithane_DG_NT_pkg_bdg_cs_pms.eps,Never,"Czech republic, Dithane DG NT, Fungicid, Czech","PMS 513 C Purple, PMS 514 C Purple, PMS 285 C Blue, Black",
DITHANE DG NT Fungicid,DITHANE DG NT Fungicid,CZ_Dithane_DG_NT_pkg_txt_cs_pms.eps,Never,"Czech republic, Dithane DG NT, Fungicid, Czech","PMS 513 C Purple, PMS 285 C Blue, Black",
LIBRAX Fungicid,LIBRAX Fungicid,CZ_Librax_pkg_txt_cs_pms.eps,Never,"Czech republic, Librax, Fungicid, Czech","PMS 513 C Purple, PMS 285 C Blue, Black",
LIBRAX Fungicid,LIBRAX Fungicid,CZ_Librax_pkg_bdg_cs_pms.eps,Never,"Czech republic, Librax, Fungicid, Czech","PMS 513 C Purple, PMS 514 C Purple, PMS 285 C Blue, Black",
MIZONA Fungicid,MIZONA Fungicid,CZ_Mizona_pkg_bdg_cs_pms.eps,Never,"Czech republic, Mizona, Fungicid, Czech","PMS 513 C Purple, PMS 514 C Purple, PMS 285 C Blue, Black",
MIZONA Fungicid,MIZONA Fungicid,CZ_Mizona_pkg_txt_cs_pms.eps,Never,"Czech republic, Mizona, Fungicid, Czech","PMS 513 C Purple, PMS 285 C Blue, Black",
AUTOR Herbicid,AUTOR Herbicid,CZ_Autor_pkg_bdg_cs_pms.eps,Never,"Czech republic, Autor, Herbicid, Czech","PMS 361 C Green, PMS 376 C Green, PMS 285 C Blue, Black",
AUTOR Herbicid,AUTOR Herbicid,CZ_Autor_pkg_txt_cs_pms.eps,Never,"Czech republic, Autor, Herbicid, Czech","PMS 361 C Green, PMS 285 C Blue, Black",
Radiant Insecticide,"Радіант, Інсектицид",UA_Radiant_SC_pkg_bdg_uk_pms.eps,Never,"Ukraine, Радіант, Інсектицид, Ukrainian, Insecticide","Black, PMS 158 C Orange, PMS 1495 C Orange, PMS 285 C Blue",
Radiant Insecticide,"Радіант, Інсектицид",UA_Radiant_SC_pkg_txt_uk_pms.eps,Never,"Ukraine, Радіант, Інсектицид, Ukrainian, Insecticide","Black, PMS 158 C Orange, PMS 285 C Blue",
Kocide 2000 Fertilizer,"Косайд 2000, Мікродобриво",UA_Kocide_2000_pkg_txt_uk_pms.eps,Never,"Ukraine, Косайд 2000, Мікродобриво, Ukrainian, Fertilizer","Black, PMS 214 C Pink, PMS 285 C Blue",
Kocide 2000 Fertilizer,"Косайд 2000, Мікродобриво",UA_Kocide_2000_pkg_bdg_uk_pms.eps,Never,"Ukraine, Косайд 2000, Мікродобриво, Ukrainian, Fertilizer","Black, PMS 214 C Pink, PMS 708 C Pink, PMS 285 C Blue",
Lumivia Insecticide Seed Treatment,"Лумівія, Протруйник",UA_Lumivia_TH_pkg_txt_uk_pms.eps,Never,"Ukraine, Лумівія, Протруйник, Ukrainian, Insecticide Seed Treatment","Black, PMS 7549 C Gold, PMS 285 C Blue",
Lumivia Insecticide Seed Treatment,"Лумівія, Протруйник",UA_Lumivia_TH_pkg_bdg_uk_pms.eps,Never,"Ukraine, Лумівія, Протруйник, Ukrainian, Insecticide Seed Treatment","Black, PMS 7549 C Gold, PMS 128 C Gold, PMS 285 C Blue",
Lumiflex Seed Treatment fungicide,"Луміфлекс, Фунгіцидний протруйник",UA_Lumiflex_FS_pkg_bdg_uk_pms.eps,Never,"Ukraine, Луміфлекс, Фунгіцидний протруйник, Ukrainian, Seed Treatment fungicide","Black, PMS 7549 C Gold, PMS 128 C Gold, PMS 285 C Blue",
Lumiflex Seed Treatment fungicide,"Луміфлекс, Фунгіцидний протруйник",UA_Lumiflex_FS_pkg_txt_uk_pms.eps,Never,"Ukraine, Луміфлекс, Фунгіцидний протруйник, Ukrainian, Seed Treatment fungicide","Black, PMS 7549 C Gold, PMS 285 C Blue",
Instinct Nitrogen Stabilizer,"Instinct, ΣΤΑΘΕΡΟΠΟΙΗΤΗΣ ΑΖΩΤΟΥ - Greece",GR_Instinct_Optinyte_technology_pkg_bdg_el_pms.eps,Never,"Greek, Instinct, ΣΤΑΘΕΡΟΠΟΙΗΤΗΣ ΑΖΩΤΟΥ, Greece, NITROGEN STABILISER","PMS 322C Blue, PMS 3262C Blue, PMS 285C Blue, Black",
Instinct Nitrogen Stabilizer,"Instinct, ΣΤΑΘΕΡΟΠΟΙΗΤΗΣ ΑΖΩΤΟΥ - Greece",GR_Instinct_Optinyte_technology_pkg_txt_el_pms.eps,Never,"Greek, Instinct, ΣΤΑΘΕΡΟΠΟΙΗΤΗΣ ΑΖΩΤΟΥ, Greece, NITROGEN STABILISER","PMS 322C Blue, PMS 285C Blue, Black",
Flint Riso FUNGICIDE,"Flint Riso, FUNGICIDE - Italy",IT_Flint_Riso_pkg_bdg_it_pms.eps,Never,"Italy, Flint Riso FUNGICIDA, Italian, fungicide","PMS 519 C Purple, PMS 514 C Purple, PMS 285 C Blue, Black",
Flint Riso FUNGICIDE,"Flint Riso, FUNGICIDE - Italy",IT_Flint_Riso_pkg_txt_it_pms.eps,Never,"Italy, Flint Riso FUNGICIDA, Italian, fungicide","PMS 519 C Purple, PMS 285 C Blue, Black",
Gachinko Fungicide,Gachinko,EE-LV-LT_Gachinko_pkg_txt_et-lv-lt_pms.eps,Never,"Estonia, Latvia, Lithuania, Gachinko, Fungitsiid, Fungicïds, Fungicidas, Amisulbron, Estonian, Latvian, Lithuanian, Fungicide","PMS 513 C Purple, PMS 285 C Blue, Black",
Gachinko Fungicide,Gachinko,EE-LV-LT_Gachinko_pkg_bdg_et-lv-lt_pms.eps,Never,"Estonia, Latvia, Lithuania, Gachinko, Fungitsiid, Fungicïds, Fungicidas, Amisulbron, Estonian, Latvian, Lithuanian, Fungicide","PMS 513 C Purple, PMS 514 C Purple, PMS 285 C Blue, Black",
Grandor cereali HERBICIDE,"Grandor cereali, ERBICIDA - Italy",IT_Grandor_cereali_pkg_txt_it_pms.eps,Never,"Italy, Grandor cereali, ERBICIDA, Italian, herbicide","PMS 340 C Green, PMS 285 C Blue, Black",
Grandor cereali HERBICIDE,"Grandor cereali, ERBICIDA - Italy",IT_Grandor_cereali_pkg_bdg_it_pms.eps,Never,"Italy, Grandor cereali, ERBICIDA, Italian, herbicide","PMS 340 C Green, PMS 376 C Green, PMS 285 C Blue, Black",
Broadway HERBICIDE,"Broadway, ERBICIDA - Italy",IT_Broadway_pkg_bdg_it_pms.eps,Never,"Italy, Broadway , ERBICIDA, Italian, HERBICIDE","PMS 340 C Green, PMS 376 C Green, PMS 285 C Blue, Black",
Broadway HERBICIDE,"Broadway, ERBICIDA - Italy",IT_Broadway_pkg_txt_it_pms.eps,Never,"Italy, Broadway , ERBICIDA, Italian, HERBICIDE","PMS 340 C Green, PMS 285 C Blue, Black",
Broadway PACK HERBICIDE,"Broadway™ PACK, ERBICIDA - Italy",IT_Broadway_PACK_pkg_txt_it_pms.eps,Never,"Italy, Broadway™ PACK, ERBICIDA, Italian, herbicide","Black, PMS 340 C Green, PMS 285 C Blue",
Broadway PACK HERBICIDE,"Broadway™ PACK, ERBICIDA - Italy",IT_Broadway_PACK_pkg_bdg_it_pms.eps,Never,"Italy, Broadway™ PACK, ERBICIDA, Italian, herbicide","Black, PMS 340 C Green, PMS 376 C Green, PMS 285 C Blue",
Transform INSECTICIDE,Transform,DE_Transform_Isoclast_active_pkg_txt_de_pms.eps,Never,"Germany, Transform, Insektizid, Isoclast, German, Insecticide","Black, PMS 158 C Orange, PMS 285 C Blue",
Transform INSECTICIDE,Transform,DE_Transform_Isoclast_active_pkg_bdg_de_pms.eps,Never,"Germany, Transform, Insektizid, Isoclast, German, Insecticide","Black, PMS 158 C Orange, PMS 1495 C Orange, PMS 285 C Blue",
Closer INSECTICIDE,Closer,DE_Closer_Isoclast_active_pkg_bdg_de_pms.eps,Never,"Germany, Closer, Insektizid, Isoclast, German, Insecticide","Black, PMS 158 C Orange, PMS 1495 C Orange, PMS 285 C Blue",
Closer INSECTICIDE,Closer,DE_Closer_Isoclast_active_pkg_txt_de_pms.eps,Never,"Germany, Closer, Insektizid, Isoclast, German, Insecticide","Black, PMS 158 C Orange, PMS 285 C Blue",
Verben Fungicide,Verben,DE_Verben_pkg_bdg_de_pms.eps,Never,"Germany, Verben, Fungizid, Proquinazid, Prothioconazole, German, Fungicide","PMS 513 C Purple, PMS 514 C Purple, PMS 285 C Blue, Black",
Verben Fungicide,Verben,DE_Verben_pkg_txt_de_pms.eps,Never,"Germany, Verben, Fungizid, Proquinazid, Prothioconazole, German, Fungicide","PMS 513 C Purple, PMS 285 C Blue, Black",
Flovine Fungicide,Flovine,HU_Flovine_80_WDG_pkg_bdg_hu_pms.eps,Never,"Hungary, Flovine gombaölő szer, Hungarian, Fungicide","PMS 513 C Purple, PMS 514 C Purple, PMS 285 C Blue, Black",
Flovine Fungicide,Flovine,HU_Flovine_80_WDG_pkg_txt_hu_pms.eps,Never,"Hungary, Flovine gombaölő szer, Hungarian, Fungicide","PMS 513 C Purple, PMS 285 C Blue, Black",
Acapela Fungicide,Fungicida Acapela,BR_Acapela_Onmira_active_pkg_bdg_pt_pms.eps,Never,"Brazil, Acapela, Fungicida, Omnira active, Portuguese, Fungicide","PMS 513 C Purple, PMS 514 C Purple, PMS 285 C Blue, Black",
Acapela Fungicide,Fungicida Acapela,BR_Acapela_Onmira_active_pkg_txt_pt_pms.eps,Never,"Brazil, Acapela, Fungicida, Omnira active, Portuguese, Fungicide","PMS 513 C Purple, PMS 285 C Blue, Black",
Laser Duplo Insecticide,Laser Duplo,HU_Laser_Duplo_pkg_txt_hu_pms.eps,Never,"Hungary, Laser Duplo rovarölő szer, Hungarian, Insecticide","Black, PMS 158 C Orange, PMS 285 C Blue",
Laser Duplo Insecticide,Laser Duplo,HU_Laser_Duplo_pkg_bdg_hu_pms.eps,Never,"Hungary, Laser Duplo rovarölő szer, Hungarian, Insecticide","Black, PMS 158 C Orange, PMS 1495 C Orange, PMS 285 C Blue",
Zorvec Endavia Fungicide,Zorvec Endavia,DE-AT_Zorvec_Endavia_pkg_txt_de_pms.eps,Never,"Germany, Zorvec Endavia, Fungizid, Oxathiapiprolin, Benthiavalicarb, German, Fungicide","Black, PMS 513 C Purple, PMS 285 C Blue",
Zorvec Endavia Fungicide,Zorvec Endavia,DE-AT_Zorvec_Endavia_pkg_bdg_de_pms.eps,Never,"Germany, Zorvec Endavia, Fungizid, Oxathiapiprolin, Benthiavalicarb, German, Fungicide","Black, PMS 513 C Purple, PMS 514 C Purple, PMS 285 C Blue",
"Surjet, ADJUVANT","Surjet, Adjuvant",CA_Surjet_pkg_txt_en_pms.eps,Never,"Canada, Surjet, Adjuvant, English, Adjuvant","Black, PMS 214 C Pink, PMS 285 C Blue",
"Surjet, ADJUVANT","Surjet, Adjuvant",CA_Surjet_pkg_bdg_en_pms.eps,Never,"Canada, Surjet, Adjuvant, English, Adjuvant","Black, PMS 214 C Pink, PMS 708 C Pink, PMS 285 C Blue",
Vydate 10G Nematocide,"Vydate 10G, NEMATOCIDE - Greece",GR_Vydate_10G_pkg_bdg_el_pms.eps,Never,"Greece, Vydate 10G, ΝΗΜΑΤΩΔΟΚΤΟΝΟ Greek, Nematocide","PMS 731 C Brown, PMS 4645 C Brown, PMS 285 C Blue, Black",
Vydate 10G Nematocide,"Vydate 10G, NEMATOCIDE - Greece",GR_Vydate_10G_pkg_txt_el_pms.eps,Never,"Greece, Vydate 10G, ΝΗΜΑΤΩΔΟΚΤΟΝΟ Greek, Nematocide","PMS 731 C Brown, PMS 285 C Blue, Black",
Fycilia Insecticide,Fycilia,FR_Fycilia_pkg_bdg_fr_pms.eps,Never,"France, Fycilia, Insecticide, Spinosad, French, Insecticide","Black, PMS 158 C Orange, PMS 1495 C Orange, PMS 285 C Blue",
Fycilia Insecticide,Fycilia,FR_Fycilia_pkg_txt_fr_pms.eps,Never,"France, Fycilia, Insecticide, Spinosad, French, Insecticide","Black, PMS 158 C Orange, PMS 285 C Blue",
Mezalid Insecticide,Mezalid,FR_Mezalid_pkg bdg_fr_pms.eps,Never,"France, Mezalid, Insecticide, Spinosad, French, Insecticide","Black, PMS 158 C Orange, PMS 1495 C Orange, PMS 285 C Blue",
